opportunity_id,account_id,deal_stage,estimated_deal_value,created_at
opp_1925,acct_0283,proposal,9398.66,2025-03-27T00:00:00Z
opp_1926,acct_0408,procurement,408.03,2025-06-27T00:00:00Z
opp_1927,acct_0179,security_review,266013.79,2025-03-09T00:00:00Z
opp_1928,acct_0007,closed_won,35693.56,2024-05-08T00:00:00Z
opp_1929,acct_0068,procurement,536.66,2025-10-15T00:00:00Z
opp_1930,acct_0241,closed_lost,20014.23,2024-06-19T00:00:00Z
opp_1931,acct_0321,closed_lost,3676.82,2025-01-15T00:00:00Z
opp_1932,acct_0454,proposal,48128.85,2025-03-26T00:00:00Z
opp_1933,acct_0004,discovery,904.09,2025-05-28T00:00:00Z
opp_1934,acct_0478,procurement,175057.91,2025-07-22T00:00:00Z
opp_1935,acct_0065,closed_lost,670.03,2025-09-23T00:00:00Z
opp_1936,acct_0112,procurement,4774.39,2024-12-20T00:00:00Z
opp_1937,acct_0325,discovery,339.97,2025-03-08T00:00:00Z
opp_1938,acct_0160,proposal,35088.34,2025-03-03T00:00:00Z
opp_1939,acct_0463,procurement,2991.61,2025-08-01T00:00:00Z
opp_1940,acct_0461,discovery,5841.35,2025-11-13T00:00:00Z
opp_1941,acct_0407,proposal,323.52,2025-10-30T00:00:00Z
opp_1942,acct_0448,security_review,6360.85,2025-02-12T00:00:00Z
opp_1943,acct_0088,procurement,345.56,2024-11-27T00:00:00Z
opp_1944,acct_0353,closed_won,267292.57,2024-12-02T00:00:00Z
opp_1945,acct_0431,procurement,374.99,2025-03-14T00:00:00Z
opp_1946,acct_0457,closed_won,5514.26,2024-08-19T00:00:00Z
opp_1947,acct_0109,proposal,546.92,2024-06-12T00:00:00Z
opp_1948,acct_0483,closed_lost,7005.68,2025-06-08T00:00:00Z
opp_1949,acct_0194,closed_lost,219169.59,2025-06-24T00:00:00Z
opp_1950,acct_0116,discovery,24114.63,2025-03-17T00:00:00Z
opp_1951,acct_0276,procurement,216210.7,2025-01-18T00:00:00Z
opp_1952,acct_0073,security_review,893.83,2024-12-26T00:00:00Z
opp_1953,acct_0478,closed_lost,220385.01,2025-05-17T00:00:00Z
opp_1954,acct_0390,procurement,594.97,2024-12-16T00:00:00Z
opp_1955,acct_0432,proposal,4507.2,2025-03-26T00:00:00Z
opp_1956,acct_0462,proposal,554.43,2024-12-24T00:00:00Z
opp_1957,acct_0250,closed_lost,256402.63,2025-03-25T00:00:00Z
opp_1958,acct_0314,security_review,26217.01,2024-07-26T00:00:00Z
opp_1959,acct_0160,closed_lost,42909.97,2024-04-03T00:00:00Z
opp_1960,acct_0137,proposal,7831.93,2025-11-17T00:00:00Z
opp_1961,acct_0407,security_review,390.27,2024-07-29T00:00:00Z
opp_1962,acct_0229,proposal,41965.29,2024-06-27T00:00:00Z
opp_1963,acct_0273,closed_lost,4986.63,2024-03-26T00:00:00Z
opp_1964,acct_0436,procurement,238879.79,2025-05-06T00:00:00Z
opp_1965,acct_0485,closed_lost,787.27,2025-12-21T00:00:00Z
opp_1966,acct_0376,security_review,4264.73,2025-06-08T00:00:00Z
opp_1967,acct_0193,security_review,231742.81,2026-01-12T00:00:00Z
opp_1968,acct_0375,security_review,98796.37,2025-08-10T00:00:00Z
opp_1969,acct_0276,procurement,272403.1,2024-08-15T00:00:00Z
opp_1970,acct_0397,security_review,562.57,2024-09-06T00:00:00Z
opp_1971,acct_0047,closed_won,8900.11,2025-10-13T00:00:00Z
opp_1972,acct_0249,closed_won,226731.36,2025-11-23T00:00:00Z
opp_1973,acct_0062,closed_lost,262433.28,2025-06-26T00:00:00Z
opp_1974,acct_0052,proposal,152709.58,2025-10-03T00:00:00Z
opp_1975,acct_0064,discovery,871.27,2025-07-22T00:00:00Z
opp_1976,acct_0202,discovery,275.96,2024-02-12T00:00:00Z
opp_1977,acct_0483,procurement,4360.79,2025-07-14T00:00:00Z
opp_1978,acct_0369,procurement,532.23,2025-12-28T00:00:00Z
opp_1979,acct_0389,security_review,160934.07,2024-07-19T00:00:00Z
opp_1980,acct_0212,closed_lost,484.88,2025-01-06T00:00:00Z
opp_1981,acct_0137,proposal,5619.1,2024-09-03T00:00:00Z
opp_1982,acct_0229,closed_lost,30980.89,2024-09-25T00:00:00Z
opp_1983,acct_0277,closed_won,940.51,2025-07-11T00:00:00Z
opp_1984,acct_0145,discovery,725.27,2025-09-01T00:00:00Z
opp_1985,acct_0314,closed_lost,24508.78,2024-05-13T00:00:00Z
opp_1986,acct_0066,procurement,833.44,2025-08-06T00:00:00Z
opp_1987,acct_0033,procurement,136571.91,2024-12-22T00:00:00Z
opp_1988,acct_0042,security_review,33042.82,2025-01-22T00:00:00Z
opp_1989,acct_0038,closed_lost,730.4,2024-04-06T00:00:00Z
opp_1990,acct_0390,closed_won,662.32,2024-08-12T00:00:00Z
opp_1991,acct_0161,proposal,584.59,2024-06-08T00:00:00Z
opp_1992,acct_0475,discovery,21271.84,2024-05-12T00:00:00Z
opp_1993,acct_0443,closed_won,51119.46,2025-09-25T00:00:00Z
opp_1994,acct_0372,closed_won,35947.93,2024-10-12T00:00:00Z
opp_1995,acct_0101,procurement,8849.94,2025-05-30T00:00:00Z
opp_1996,acct_0141,security_review,16117.37,2025-09-03T00:00:00Z
opp_1997,acct_0042,closed_lost,42464.09,2024-12-20T00:00:00Z
opp_1998,acct_0456,discovery,8046.09,2025-08-28T00:00:00Z
opp_1999,acct_0110,proposal,248106.62,2024-12-31T00:00:00Z
opp_2000,acct_0201,proposal,132623.55,2025-11-09T00:00:00Z
